1655662117.png,3.323930501937866211e-01,3.069359362125396729e-01,3.262276649475097656e-01,2.608447968959808350e-01,3.045898973941802979e-01,2.551103532314300537e-01,2.477899193763732910e-01,2.570054531097412109e-01,1.922856271266937256e-01,2.526971399784088135e-01,2.802518904209136963e-01,4.530054628849029541e-01,8.951559662818908691e-02,3.893026411533355713e-01,3.908450305461883545e-01,6.211442947387695312e-01,1.538942940533161163e-02,7.283420562744140625e-01,3.437962532043457031e-01,6.891586780548095703e-01,2.900944352149963379e-01,7.093222141265869141e-01,1.727397739887237549e-01,9.542772769927978516e-01,3.145352751016616821e-02,9.934579730033874512e-01,4.360735118389129639e-01,8.440777659416198730e-01,3.135142028331756592e-01,9.192815423011779785e-01,4.049980342388153076e-01,1.001901030540466309e+00,2.952588200569152832e-01,9.732944965362548828e-01
1655662118.png,3.376399576663970947e-01,3.132655620574951172e-01,3.341786563396453857e-01,2.643925845623016357e-01,3.075040876865386963e-01,2.575601339340209961e-01,2.638260424137115479e-01,2.614825963973999023e-01,1.959397941827774048e-01,2.546190023422241211e-01,2.820240855216979980e-01,4.535465240478515625e-01,9.208308905363082886e-02,3.909071385860443115e-01,3.932172060012817383e-01,6.226673722267150879e-01,1.730699650943279266e-02,7.265172004699707031e-01,3.418042659759521484e-01,7.012433409690856934e-01,2.894940674304962158e-01,7.085742950439453125e-01,1.740712523460388184e-01,9.350578784942626953e-01,2.959955856204032898e-02,9.774243831634521484e-01,4.357585310935974121e-01,8.377158641815185547e-01,3.076814711093902588e-01,9.187933802604675293e-01,4.348048269748687744e-01,9.753097891807556152e-01,2.952663302421569824e-01,9.836847782135009766e-01
1655662119.png,3.390194773674011230e-01,3.174676001071929932e-01,3.367489874362945557e-01,2.683736979961395264e-01,3.095254600048065186e-01,2.618797123432159424e-01,2.661443054676055908e-01,2.623433768749237061e-01,1.973564028739929199e-01,2.523374557495117188e-01,2.836413681507110596e-01,4.536049365997314453e-01,8.760955184698104858e-02,3.905723094940185547e-01,3.936168253421783447e-01,6.212568879127502441e-01,1.582140102982521057e-02,7.262331843376159668e-01,3.451182544231414795e-01,6.889453530311584473e-01,2.874466478824615479e-01,7.119663357734680176e-01,1.733472943305969238e-01,9.538614749908447266e-01,2.962276898324489594e-02,9.938465952873229980e-01,4.307315647602081299e-01,8.649418354034423828e-01,3.176410496234893799e-01,9.166545867919921875e-01,4.044961929321289062e-01,1.005167365074157715e+00,3.089596629142761230e-01,9.873158931732177734e-01
1655662120.png,3.377172648906707764e-01,3.207926452159881592e-01,3.394883275032043457e-01,2.739276885986328125e-01,3.063775897026062012e-01,2.649872004985809326e-01,2.842038869857788086e-01,2.682625055313110352e-01,1.953254044055938721e-01,2.569178640842437744e-01,2.827338576316833496e-01,4.467135369777679443e-01,9.021882712841033936e-02,3.962692320346832275e-01,3.926795721054077148e-01,6.184656023979187012e-01,1.515208743512630463e-02,7.252303957939147949e-01,3.440621495246887207e-01,6.889614462852478027e-01,2.872743904590606689e-01,7.125422954559326172e-01,1.753866970539093018e-01,9.339573383331298828e-01,2.997479215264320374e-02,9.793563485145568848e-01,4.362182319164276123e-01,8.303357958793640137e-01,3.126097321510314941e-01,9.246415495872497559e-01,3.870029449462890625e-01,1.005821347236633301e+00,2.963218390941619873e-01,9.871056079864501953e-01
1655662121.png,3.361829221248626709e-01,3.198828399181365967e-01,3.380416631698608398e-01,2.718612849712371826e-01,3.035753369331359863e-01,2.647322714328765869e-01,2.837509810924530029e-01,2.689649760723114014e-01,1.932730972766876221e-01,2.598938941955566406e-01,2.821269333362579346e-01,4.437062442302703857e-01,8.754466474056243896e-02,3.917559683322906494e-01,3.934803605079650879e-01,6.199318766593933105e-01,1.655739173293113708e-02,7.260897755622863770e-01,3.259679377079010010e-01,6.922380328178405762e-01,2.900097966194152832e-01,7.132503986358642578e-01,1.714177876710891724e-01,9.352760910987854004e-01,2.991827763617038727e-02,9.797146916389465332e-01,4.406238794326782227e-01,8.117396235466003418e-01,3.340643346309661865e-01,9.172316193580627441e-01,3.707862794399261475e-01,9.975683689117431641e-01,3.256716132164001465e-01,9.809617400169372559e-01
1655662122.png,3.371120095252990723e-01,3.187412321567535400e-01,3.382259309291839600e-01,2.703981399536132812e-01,3.049573898315429688e-01,2.629489600658416748e-01,2.811450660228729248e-01,2.670878171920776367e-01,1.933804750442504883e-01,2.573587894439697266e-01,2.816065847873687744e-01,4.467372894287109375e-01,8.684398233890533447e-02,3.901300132274627686e-01,3.921094536781311035e-01,6.213207840919494629e-01,1.596420258283615112e-02,7.258005142211914062e-01,3.493277132511138916e-01,6.878287792205810547e-01,2.870213985443115234e-01,7.124518752098083496e-01,1.716718077659606934e-01,9.319410324096679688e-01,3.011966496706008911e-02,9.767354130744934082e-01,3.445842564105987549e-01,9.334764480590820312e-01,3.063800036907196045e-01,9.140553474426269531e-01,3.264538943767547607e-01,9.910070896148681641e-01,3.053843080997467041e-01,9.795174598693847656e-01
1655662123.png,3.346649408340454102e-01,3.163341581821441650e-01,3.357578516006469727e-01,2.690818607807159424e-01,3.040097653865814209e-01,2.606862783432006836e-01,2.787526845932006836e-01,2.669277191162109375e-01,1.929471790790557861e-01,2.571775913238525391e-01,2.803885042667388916e-01,4.537220895290374756e-01,9.029724448919296265e-02,3.927237093448638916e-01,3.921105861663818359e-01,6.207450032234191895e-01,1.563567295670509338e-02,7.248578071594238281e-01,3.407685756683349609e-01,6.995863318443298340e-01,2.889190018177032471e-01,7.144236564636230469e-01,1.717300266027450562e-01,9.384073615074157715e-01,2.900457382202148438e-02,9.802144169807434082e-01,4.378877878189086914e-01,8.294770121574401855e-01,3.036375641822814941e-01,8.978050351142883301e-01,3.902948200702667236e-01,1.005780816078186035e+00,3.055334091186523438e-01,9.801968932151794434e-01
1655662124.png,3.367761075496673584e-01,3.162567913532257080e-01,3.363002538681030273e-01,2.686085999011993408e-01,3.057818412780761719e-01,2.602927982807159424e-01,2.707684338092803955e-01,2.655523717403411865e-01,1.937775611877441406e-01,2.565874159336090088e-01,2.805865406990051270e-01,4.499334394931793213e-01,8.883380144834518433e-02,3.922104835510253906e-01,3.910656869411468506e-01,6.203610897064208984e-01,1.408544741570949554e-02,7.230635285377502441e-01,3.161301314830780029e-01,6.961351037025451660e-01,2.885888516902923584e-01,7.156975269317626953e-01,1.735232919454574585e-01,9.360513091087341309e-01,2.952336519956588745e-02,9.808061718940734863e-01,4.360774457454681396e-01,8.354137539863586426e-01,2.975650429725646973e-01,9.186866283416748047e-01,3.883484005928039551e-01,1.007465481758117676e+00,2.920765280723571777e-01,9.875147342681884766e-01
1655662125.png,3.340160548686981201e-01,3.173201382160186768e-01,3.360539674758911133e-01,2.698768079280853271e-01,3.028064668178558350e-01,2.615846395492553711e-01,2.804810702800750732e-01,2.677083015441894531e-01,1.917949020862579346e-01,2.583524286746978760e-01,2.808988988399505615e-01,4.485920667648315430e-01,8.840996026992797852e-02,3.921245336532592773e-01,3.897735774517059326e-01,6.171296238899230957e-01,1.475336588919162750e-02,7.227980494499206543e-01,3.237853050231933594e-01,6.909704208374023438e-01,2.890667915344238281e-01,7.151243090629577637e-01,1.748549640178680420e-01,9.330458641052246094e-01,2.933475747704505920e-02,9.789416790008544922e-01,4.357371330261230469e-01,8.400993943214416504e-01,2.994405925273895264e-01,9.244698882102966309e-01,4.032193422317504883e-01,1.008244037628173828e+00,2.924267053604125977e-01,9.868779182434082031e-01
1655662126.png,3.326148688793182373e-01,3.162707388401031494e-01,3.353034853935241699e-01,2.694282829761505127e-01,3.010608255863189697e-01,2.607494592666625977e-01,2.801916003227233887e-01,2.673020660877227783e-01,1.900766789913177490e-01,2.576212584972381592e-01,2.810573577880859375e-01,4.538603127002716064e-01,8.630554378032684326e-02,3.947509527206420898e-01,3.900215327739715576e-01,6.196570396423339844e-01,1.493780687451362610e-02,7.270912528038024902e-01,3.411695659160614014e-01,6.879832148551940918e-01,2.900071740150451660e-01,7.156652808189392090e-01,1.749210953712463379e-01,9.368115067481994629e-01,2.999640628695487976e-02,9.657889008522033691e-01,4.207955300807952881e-01,8.417376875877380371e-01,2.973278164863586426e-01,9.094852805137634277e-01,3.741664886474609375e-01,1.008273959159851074e+00,2.823440134525299072e-01,9.872301220893859863e-01
